# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_texture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341839116.7869 -1.0091 2.1098 1.0948 0.4000 0.7293 -0.4874 -0.2656
1341839116.7970 -1.0077 2.1087 1.0951 0.4003 0.7298 -0.4869 -0.2650
1341839116.8069 -1.0063 2.1077 1.0952 0.4002 0.7310 -0.4856 -0.2642
1341839116.8169 -1.0049 2.1067 1.0955 0.3998 0.7316 -0.4849 -0.2642
1341839116.8269 -1.0036 2.1056 1.0957 0.3995 0.7320 -0.4842 -0.2646
1341839116.8369 -1.0024 2.1047 1.0960 0.3992 0.7316 -0.4847 -0.2654
1341839116.8470 -1.0010 2.1037 1.0962 0.3990 0.7315 -0.4845 -0.2664
1341839116.8569 -0.9994 2.1029 1.0964 0.3986 0.7312 -0.4846 -0.2676
1341839116.8669 -0.9980 2.1021 1.0967 0.3986 0.7306 -0.4850 -0.2685
1341839116.8792 -0.9964 2.1011 1.0969 0.3985 0.7301 -0.4853 -0.2693
1341839116.8872 -0.9949 2.1001 1.0971 0.3983 0.7295 -0.4863 -0.2695
1341839116.8969 -0.9934 2.0993 1.0973 0.3988 0.7297 -0.4856 -0.2695
1341839116.9070 -0.9920 2.0981 1.0974 0.3994 0.7293 -0.4858 -0.2695
1341839116.9183 -0.9904 2.0971 1.0973 0.4003 0.7294 -0.4852 -0.2689
1341839116.9269 -0.9888 2.0960 1.0971 0.4007 0.7297 -0.4844 -0.2690
1341839116.9369 -0.9872 2.0950 1.0970 0.4009 0.7303 -0.4832 -0.2691
1341839116.9470 -0.9855 2.0940 1.0970 0.4011 0.7311 -0.4819 -0.2690
1341839116.9569 -0.9837 2.0932 1.0970 0.4012 0.7315 -0.4810 -0.2693
1341839116.9669 -0.9820 2.0921 1.0969 0.4008 0.7312 -0.4813 -0.2702
1341839116.9769 -0.9803 2.0912 1.0968 0.4001 0.7310 -0.4816 -0.2713
1341839116.9870 -0.9785 2.0900 1.0968 0.3993 0.7303 -0.4829 -0.2721
1341839116.9969 -0.9768 2.0889 1.0967 0.3988 0.7299 -0.4836 -0.2727
1341839117.0069 -0.9751 2.0880 1.0965 0.3986 0.7299 -0.4835 -0.2731
1341839117.0170 -0.9733 2.0871 1.0963 0.3986 0.7300 -0.4830 -0.2736
1341839117.0269 -0.9714 2.0860 1.0962 0.3986 0.7306 -0.4821 -0.2738
1341839117.0369 -0.9694 2.0850 1.0959 0.3984 0.7316 -0.4807 -0.2738
1341839117.0470 -0.9674 2.0840 1.0958 0.3992 0.7329 -0.4781 -0.2737
1341839117.0569 -0.9657 2.0828 1.0955 0.3998 0.7324 -0.4779 -0.2746
1341839117.0669 -0.9640 2.0818 1.0954 0.3999 0.7320 -0.4782 -0.2749
1341839117.0769 -0.9621 2.0805 1.0952 0.4004 0.7315 -0.4784 -0.2750
1341839117.0871 -0.9602 2.0793 1.0952 0.4010 0.7309 -0.4787 -0.2755
1341839117.0970 -0.9584 2.0782 1.0951 0.4016 0.7300 -0.4791 -0.2761
1341839117.1069 -0.9564 2.0770 1.0950 0.4021 0.7297 -0.4789 -0.2767
1341839117.1169 -0.9542 2.0758 1.0949 0.4024 0.7298 -0.4785 -0.2767
1341839117.1269 -0.9523 2.0746 1.0948 0.4023 0.7295 -0.4786 -0.2774
1341839117.1375 -0.9501 2.0734 1.0947 0.4027 0.7296 -0.4777 -0.2780
1341839117.1469 -0.9480 2.0720 1.0946 0.4024 0.7293 -0.4778 -0.2791
1341839117.1569 -0.9459 2.0706 1.0945 0.4021 0.7295 -0.4773 -0.2800
1341839117.1669 -0.9435 2.0691 1.0945 0.4027 0.7297 -0.4765 -0.2799
1341839117.1769 -0.9414 2.0677 1.0944 0.4025 0.7293 -0.4769 -0.2807
1341839117.1869 -0.9389 2.0661 1.0947 0.4029 0.7293 -0.4768 -0.2801
1341839117.1969 -0.9367 2.0644 1.0947 0.4030 0.7288 -0.4774 -0.2802
1341839117.2070 -0.9340 2.0629 1.0948 0.4038 0.7286 -0.4771 -0.2801
1341839117.2169 -0.9316 2.0613 1.0950 0.4040 0.7275 -0.4783 -0.2807
1341839117.2269 -0.9290 2.0599 1.0951 0.4043 0.7267 -0.4787 -0.2816
1341839117.2369 -0.9266 2.0585 1.0952 0.4052 0.7260 -0.4785 -0.2825
1341839117.2469 -0.9240 2.0570 1.0953 0.4056 0.7256 -0.4783 -0.2833
1341839117.2569 -0.9213 2.0552 1.0953 0.4062 0.7250 -0.4779 -0.2844
1341839117.2669 -0.9183 2.0539 1.0953 0.4074 0.7253 -0.4764 -0.2846
1341839117.2778 -0.9154 2.0523 1.0954 0.4081 0.7252 -0.4760 -0.2844
1341839117.2870 -0.9125 2.0506 1.0954 0.4085 0.7250 -0.4760 -0.2846
1341839117.2969 -0.9098 2.0485 1.0956 0.4092 0.7239 -0.4777 -0.2834
1341839117.3069 -0.9066 2.0470 1.0958 0.4100 0.7236 -0.4775 -0.2834
1341839117.3169 -0.9035 2.0453 1.0959 0.4115 0.7230 -0.4773 -0.2832
1341839117.3269 -0.9004 2.0436 1.0959 0.4125 0.7222 -0.4775 -0.2833
1341839117.3369 -0.8971 2.0419 1.0960 0.4131 0.7220 -0.4774 -0.2831
1341839117.3470 -0.8940 2.0403 1.0959 0.4133 0.7216 -0.4772 -0.2842
1341839117.3569 -0.8907 2.0391 1.0958 0.4140 0.7222 -0.4764 -0.2828
1341839117.3678 -0.8875 2.0374 1.0955 0.4136 0.7226 -0.4758 -0.2833
1341839117.3769 -0.8842 2.0356 1.0953 0.4138 0.7235 -0.4745 -0.2832
1341839117.3870 -0.8808 2.0334 1.0947 0.4135 0.7232 -0.4747 -0.2840
1341839117.3969 -0.8778 2.0322 1.0946 0.4133 0.7232 -0.4752 -0.2835
1341839117.4069 -0.8744 2.0307 1.0944 0.4135 0.7235 -0.4743 -0.2838
1341839117.4171 -0.8713 2.0289 1.0941 0.4139 0.7228 -0.4749 -0.2841
1341839117.4269 -0.8680 2.0275 1.0938 0.4143 0.7228 -0.4745 -0.2841
1341839117.4369 -0.8650 2.0257 1.0934 0.4149 0.7225 -0.4744 -0.2841
1341839117.4470 -0.8619 2.0239 1.0928 0.4155 0.7224 -0.4746 -0.2832
1341839117.4569 -0.8585 2.0223 1.0924 0.4167 0.7230 -0.4730 -0.2827
1341839117.4668 -0.8556 2.0207 1.0918 0.4173 0.7233 -0.4719 -0.2829
1341839117.4768 -0.8524 2.0191 1.0914 0.4185 0.7234 -0.4709 -0.2824
1341839117.4868 -0.8491 2.0175 1.0911 0.4195 0.7236 -0.4697 -0.2824
1341839117.4968 -0.8460 2.0158 1.0908 0.4196 0.7232 -0.4701 -0.2827
1341839117.5071 -0.8427 2.0142 1.0904 0.4199 0.7226 -0.4704 -0.2833
1341839117.5168 -0.8393 2.0123 1.0900 0.4207 0.7218 -0.4711 -0.2829
1341839117.5269 -0.8361 2.0107 1.0898 0.4212 0.7209 -0.4717 -0.2835
1341839117.5369 -0.8327 2.0090 1.0895 0.4216 0.7212 -0.4712 -0.2830
1341839117.5468 -0.8295 2.0072 1.0892 0.4220 0.7209 -0.4711 -0.2834
1341839117.5568 -0.8262 2.0054 1.0889 0.4217 0.7214 -0.4705 -0.2836
1341839117.5668 -0.8228 2.0036 1.0886 0.4216 0.7221 -0.4696 -0.2833
1341839117.5769 -0.8195 2.0019 1.0884 0.4219 0.7221 -0.4693 -0.2836
1341839117.5869 -0.8161 2.0000 1.0882 0.4227 0.7214 -0.4699 -0.2831
1341839117.5968 -0.8129 1.9982 1.0880 0.4228 0.7215 -0.4695 -0.2834
1341839117.6078 -0.8098 1.9965 1.0877 0.4229 0.7209 -0.4701 -0.2837
1341839117.6184 -0.8068 1.9948 1.0877 0.4231 0.7209 -0.4699 -0.2837
1341839117.6268 -0.8036 1.9931 1.0877 0.4238 0.7209 -0.4694 -0.2836
1341839117.6387 -0.8004 1.9914 1.0876 0.4242 0.7207 -0.4693 -0.2835
1341839117.6468 -0.7972 1.9895 1.0873 0.4250 0.7203 -0.4692 -0.2835
1341839117.6568 -0.7942 1.9877 1.0873 0.4251 0.7201 -0.4695 -0.2833
1341839117.6668 -0.7911 1.9860 1.0872 0.4252 0.7207 -0.4689 -0.2826
1341839117.6768 -0.7883 1.9841 1.0871 0.4253 0.7205 -0.4691 -0.2828
1341839117.6868 -0.7849 1.9827 1.0869 0.4262 0.7211 -0.4675 -0.2826
1341839117.6968 -0.7823 1.9806 1.0869 0.4244 0.7215 -0.4682 -0.2829
1341839117.7070 -0.7789 1.9792 1.0866 0.4255 0.7223 -0.4661 -0.2830
1341839117.7168 -0.7760 1.9775 1.0865 0.4246 0.7222 -0.4663 -0.2842
1341839117.7268 -0.7732 1.9756 1.0861 0.4242 0.7217 -0.4671 -0.2846
1341839117.7368 -0.7704 1.9740 1.0861 0.4241 0.7212 -0.4676 -0.2852
1341839117.7468 -0.7676 1.9723 1.0861 0.4247 0.7208 -0.4676 -0.2853
1341839117.7568 -0.7650 1.9707 1.0860 0.4253 0.7203 -0.4678 -0.2856
1341839117.7681 -0.7624 1.9690 1.0859 0.4255 0.7195 -0.4685 -0.2860
1341839117.7768 -0.7597 1.9675 1.0856 0.4260 0.7200 -0.4676 -0.2855
1341839117.7868 -0.7572 1.9658 1.0853 0.4268 0.7199 -0.4672 -0.2852
1341839117.7968 -0.7546 1.9639 1.0850 0.4279 0.7199 -0.4663 -0.2849
1341839117.8097 -0.7519 1.9621 1.0845 0.4287 0.7198 -0.4660 -0.2844
1341839117.8169 -0.7494 1.9604 1.0843 0.4292 0.7198 -0.4659 -0.2840
1341839117.8269 -0.7466 1.9588 1.0840 0.4298 0.7203 -0.4647 -0.2837
1341839117.8369 -0.7438 1.9571 1.0837 0.4297 0.7208 -0.4643 -0.2833
1341839117.8469 -0.7412 1.9552 1.0836 0.4290 0.7203 -0.4655 -0.2837
1341839117.8568 -0.7385 1.9535 1.0834 0.4282 0.7205 -0.4656 -0.2841
1341839117.8669 -0.7356 1.9518 1.0829 0.4274 0.7206 -0.4661 -0.2845
1341839117.8779 -0.7334 1.9504 1.0827 0.4259 0.7207 -0.4664 -0.2857
1341839117.8870 -0.7308 1.9486 1.0824 0.4259 0.7209 -0.4662 -0.2858
1341839117.8969 -0.7281 1.9468 1.0820 0.4253 0.7206 -0.4669 -0.2860
1341839117.9068 -0.7259 1.9450 1.0815 0.4252 0.7211 -0.4665 -0.2857
1341839117.9170 -0.7236 1.9433 1.0812 0.4248 0.7220 -0.4655 -0.2854
1341839117.9268 -0.7213 1.9417 1.0809 0.4251 0.7231 -0.4639 -0.2850
1341839117.9368 -0.7189 1.9402 1.0806 0.4251 0.7241 -0.4626 -0.2846
1341839117.9468 -0.7168 1.9385 1.0803 0.4252 0.7240 -0.4626 -0.2847
1341839117.9569 -0.7146 1.9370 1.0799 0.4254 0.7240 -0.4624 -0.2848
1341839117.9669 -0.7124 1.9353 1.0795 0.4265 0.7232 -0.4631 -0.2839
1341839117.9768 -0.7104 1.9336 1.0794 0.4265 0.7228 -0.4637 -0.2841
1341839117.9869 -0.7084 1.9322 1.0791 0.4265 0.7232 -0.4632 -0.2836
1341839117.9969 -0.7062 1.9305 1.0789 0.4261 0.7236 -0.4632 -0.2832
1341839118.0069 -0.7043 1.9291 1.0785 0.4262 0.7244 -0.4620 -0.2832
1341839118.0169 -0.7022 1.9276 1.0782 0.4258 0.7252 -0.4608 -0.2836
1341839118.0268 -0.7005 1.9261 1.0780 0.4252 0.7254 -0.4603 -0.2847
1341839118.0369 -0.6989 1.9246 1.0777 0.4237 0.7253 -0.4611 -0.2861
1341839118.0471 -0.6971 1.9232 1.0776 0.4238 0.7255 -0.4603 -0.2867
1341839118.0568 -0.6962 1.9220 1.0779 0.4224 0.7257 -0.4605 -0.2879
1341839118.0668 -0.6947 1.9203 1.0779 0.4223 0.7252 -0.4611 -0.2882
1341839118.0768 -0.6933 1.9186 1.0781 0.4228 0.7251 -0.4609 -0.2880
1341839118.0900 -0.6911 1.9163 1.0779 0.4253 0.7238 -0.4621 -0.2860
1341839118.0968 -0.6897 1.9146 1.0780 0.4256 0.7242 -0.4617 -0.2850
1341839118.1069 -0.6884 1.9129 1.0780 0.4263 0.7247 -0.4604 -0.2847
1341839118.1168 -0.6870 1.9113 1.0780 0.4265 0.7253 -0.4595 -0.2843
1341839118.1268 -0.6857 1.9097 1.0781 0.4266 0.7255 -0.4592 -0.2843
1341839118.1368 -0.6844 1.9079 1.0783 0.4267 0.7255 -0.4590 -0.2846
1341839118.1468 -0.6832 1.9061 1.0784 0.4263 0.7249 -0.4597 -0.2854
1341839118.1569 -0.6827 1.9049 1.0789 0.4241 0.7249 -0.4610 -0.2866
1341839118.1668 -0.6808 1.9028 1.0787 0.4251 0.7242 -0.4612 -0.2865
1341839118.1771 -0.6796 1.9012 1.0787 0.4244 0.7244 -0.4614 -0.2868
1341839118.1901 -0.6791 1.8999 1.0790 0.4231 0.7249 -0.4610 -0.2879
1341839118.1984 -0.6781 1.8981 1.0790 0.4230 0.7249 -0.4611 -0.2879
1341839118.2069 -0.6772 1.8963 1.0791 0.4233 0.7252 -0.4601 -0.2885
1341839118.2169 -0.6764 1.8946 1.0794 0.4237 0.7252 -0.4596 -0.2887
1341839118.2268 -0.6755 1.8928 1.0797 0.4243 0.7250 -0.4592 -0.2889
1341839118.2369 -0.6747 1.8911 1.0800 0.4247 0.7252 -0.4588 -0.2886
1341839118.2469 -0.6731 1.8887 1.0798 0.4270 0.7236 -0.4595 -0.2878
1341839118.2570 -0.6722 1.8869 1.0801 0.4275 0.7232 -0.4600 -0.2876
1341839118.2668 -0.6713 1.8852 1.0805 0.4276 0.7230 -0.4600 -0.2877
1341839118.2768 -0.6703 1.8834 1.0808 0.4280 0.7226 -0.4604 -0.2877
1341839118.2869 -0.6696 1.8813 1.0811 0.4277 0.7219 -0.4613 -0.2882
1341839118.2968 -0.6688 1.8795 1.0815 0.4279 0.7219 -0.4609 -0.2887
1341839118.3068 -0.6680 1.8776 1.0816 0.4280 0.7217 -0.4607 -0.2893
1341839118.3168 -0.6672 1.8757 1.0818 0.4277 0.7217 -0.4609 -0.2896
1341839118.3273 -0.6664 1.8739 1.0820 0.4275 0.7216 -0.4609 -0.2900
1341839118.3370 -0.6655 1.8721 1.0823 0.4276 0.7210 -0.4615 -0.2904
1341839118.3470 -0.6645 1.8701 1.0826 0.4279 0.7207 -0.4616 -0.2907
1341839118.3577 -0.6636 1.8682 1.0828 0.4281 0.7202 -0.4619 -0.2910
1341839118.3668 -0.6627 1.8663 1.0827 0.4279 0.7198 -0.4624 -0.2915
1341839118.3783 -0.6617 1.8644 1.0829 0.4283 0.7196 -0.4622 -0.2917
1341839118.3881 -0.6616 1.8629 1.0833 0.4277 0.7197 -0.4625 -0.2919
1341839118.3968 -0.6599 1.8608 1.0831 0.4296 0.7191 -0.4622 -0.2913
1341839118.4068 -0.6589 1.8585 1.0830 0.4307 0.7184 -0.4627 -0.2904
1341839118.4169 -0.6579 1.8566 1.0830 0.4315 0.7181 -0.4624 -0.2904
1341839118.4269 -0.6571 1.8546 1.0829 0.4317 0.7178 -0.4629 -0.2900
1341839118.4369 -0.6563 1.8527 1.0828 0.4317 0.7177 -0.4629 -0.2902
1341839118.4469 -0.6554 1.8508 1.0827 0.4320 0.7176 -0.4627 -0.2903
1341839118.4568 -0.6544 1.8489 1.0825 0.4320 0.7178 -0.4626 -0.2902
1341839118.4668 -0.6535 1.8469 1.0819 0.4307 0.7176 -0.4630 -0.2918
1341839118.4769 -0.6527 1.8450 1.0817 0.4302 0.7172 -0.4636 -0.2927
1341839118.4869 -0.6518 1.8430 1.0815 0.4306 0.7171 -0.4633 -0.2928
1341839118.4968 -0.6509 1.8409 1.0812 0.4309 0.7164 -0.4642 -0.2926
1341839118.5068 -0.6501 1.8390 1.0808 0.4311 0.7163 -0.4642 -0.2927
1341839118.5222 -0.6494 1.8371 1.0804 0.4313 0.7158 -0.4644 -0.2932
1341839118.5269 -0.6486 1.8351 1.0801 0.4314 0.7159 -0.4641 -0.2933
1341839118.5369 -0.6478 1.8331 1.0797 0.4324 0.7156 -0.4638 -0.2930
1341839118.5470 -0.6470 1.8310 1.0793 0.4326 0.7160 -0.4633 -0.2924
1341839118.5568 -0.6462 1.8288 1.0787 0.4328 0.7166 -0.4623 -0.2924
1341839118.5669 -0.6457 1.8268 1.0783 0.4326 0.7171 -0.4619 -0.2918
1341839118.5769 -0.6447 1.8247 1.0781 0.4325 0.7180 -0.4611 -0.2911
1341839118.5869 -0.6437 1.8223 1.0776 0.4330 0.7177 -0.4615 -0.2906
1341839118.5968 -0.6429 1.8202 1.0772 0.4329 0.7173 -0.4620 -0.2911
1341839118.6069 -0.6422 1.8182 1.0770 0.4320 0.7168 -0.4626 -0.2925
1341839118.6169 -0.6415 1.8161 1.0767 0.4318 0.7161 -0.4632 -0.2938
1341839118.6269 -0.6406 1.8142 1.0765 0.4319 0.7158 -0.4634 -0.2939
1341839118.6369 -0.6397 1.8121 1.0760 0.4319 0.7156 -0.4633 -0.2945
1341839118.6469 -0.6387 1.8098 1.0755 0.4315 0.7155 -0.4636 -0.2949
1341839118.6569 -0.6377 1.8077 1.0751 0.4317 0.7160 -0.4630 -0.2942
1341839118.6669 -0.6364 1.8055 1.0745 0.4335 0.7163 -0.4620 -0.2926
1341839118.6771 -0.6353 1.8033 1.0744 0.4338 0.7167 -0.4613 -0.2921
1341839118.6886 -0.6339 1.8013 1.0743 0.4349 0.7171 -0.4601 -0.2916
1341839118.6968 -0.6325 1.7992 1.0743 0.4352 0.7173 -0.4593 -0.2918
1341839118.7069 -0.6311 1.7973 1.0742 0.4361 0.7168 -0.4588 -0.2924
1341839118.7171 -0.6297 1.7952 1.0742 0.4356 0.7162 -0.4597 -0.2932
1341839118.7269 -0.6284 1.7930 1.0739 0.4349 0.7151 -0.4611 -0.2946
1341839118.7369 -0.6270 1.7911 1.0739 0.4350 0.7145 -0.4615 -0.2953
1341839118.7469 -0.6256 1.7890 1.0739 0.4353 0.7143 -0.4613 -0.2957
1341839118.7569 -0.6241 1.7870 1.0739 0.4359 0.7144 -0.4605 -0.2960
1341839118.7668 -0.6227 1.7850 1.0738 0.4367 0.7144 -0.4598 -0.2959
1341839118.7769 -0.6210 1.7827 1.0735 0.4381 0.7143 -0.4592 -0.2950
1341839118.7869 -0.6197 1.7806 1.0734 0.4392 0.7147 -0.4580 -0.2941
1341839118.7968 -0.6181 1.7783 1.0733 0.4398 0.7148 -0.4578 -0.2933
1341839118.8069 -0.6167 1.7761 1.0732 0.4407 0.7146 -0.4576 -0.2927
1341839118.8181 -0.6156 1.7742 1.0733 0.4415 0.7149 -0.4569 -0.2920
1341839118.8283 -0.6144 1.7719 1.0730 0.4412 0.7145 -0.4576 -0.2923
1341839118.8369 -0.6125 1.7696 1.0729 0.4411 0.7150 -0.4568 -0.2924
1341839118.8469 -0.6113 1.7676 1.0728 0.4410 0.7150 -0.4563 -0.2933
1341839118.8569 -0.6099 1.7652 1.0728 0.4406 0.7154 -0.4556 -0.2941
1341839118.8668 -0.6090 1.7634 1.0727 0.4400 0.7151 -0.4555 -0.2957
1341839118.8769 -0.6077 1.7611 1.0728 0.4399 0.7146 -0.4560 -0.2966
1341839118.8877 -0.6065 1.7590 1.0728 0.4398 0.7146 -0.4556 -0.2972
1341839118.8968 -0.6051 1.7566 1.0728 0.4397 0.7143 -0.4562 -0.2971
1341839118.9069 -0.6041 1.7540 1.0724 0.4388 0.7129 -0.4583 -0.2986
1341839118.9169 -0.6028 1.7518 1.0730 0.4401 0.7138 -0.4571 -0.2966
1341839118.9268 -0.6017 1.7493 1.0725 0.4400 0.7135 -0.4575 -0.2967
1341839118.9370 -0.6008 1.7473 1.0729 0.4411 0.7139 -0.4562 -0.2960
1341839118.9469 -0.5996 1.7450 1.0731 0.4426 0.7140 -0.4550 -0.2954
1341839118.9569 -0.5984 1.7427 1.0732 0.4435 0.7135 -0.4547 -0.2958
1341839118.9668 -0.5970 1.7406 1.0732 0.4439 0.7130 -0.4546 -0.2965
1341839118.9769 -0.5954 1.7384 1.0731 0.4452 0.7123 -0.4545 -0.2964
1341839118.9869 -0.5940 1.7362 1.0731 0.4450 0.7114 -0.4554 -0.2976
1341839118.9968 -0.5926 1.7342 1.0732 0.4451 0.7109 -0.4555 -0.2985
1341839119.0070 -0.5911 1.7319 1.0730 0.4452 0.7107 -0.4557 -0.2983
1341839119.0169 -0.5898 1.7296 1.0729 0.4451 0.7095 -0.4572 -0.2993
1341839119.0269 -0.5880 1.7269 1.0725 0.4448 0.7094 -0.4574 -0.2995
1341839119.0369 -0.5867 1.7252 1.0728 0.4454 0.7089 -0.4573 -0.3001
1341839119.0469 -0.5850 1.7233 1.0731 0.4474 0.7098 -0.4546 -0.2989
1341839119.0570 -0.5835 1.7208 1.0729 0.4489 0.7090 -0.4547 -0.2984
1341839119.0668 -0.5818 1.7186 1.0725 0.4498 0.7088 -0.4540 -0.2987
1341839119.0768 -0.5803 1.7164 1.0726 0.4517 0.7083 -0.4533 -0.2979
1341839119.0869 -0.5790 1.7142 1.0725 0.4521 0.7073 -0.4541 -0.2986
1341839119.0969 -0.5774 1.7119 1.0725 0.4530 0.7071 -0.4536 -0.2985
1341839119.1070 -0.5755 1.7097 1.0722 0.4532 0.7078 -0.4528 -0.2975
1341839119.1169 -0.5741 1.7072 1.0719 0.4538 0.7070 -0.4532 -0.2980
1341839119.1269 -0.5723 1.7052 1.0717 0.4537 0.7075 -0.4527 -0.2978
1341839119.1369 -0.5707 1.7031 1.0715 0.4538 0.7073 -0.4525 -0.2985
1341839119.1469 -0.5690 1.7010 1.0714 0.4537 0.7076 -0.4518 -0.2987
1341839119.1569 -0.5673 1.6987 1.0712 0.4537 0.7072 -0.4521 -0.2995
1341839119.1669 -0.5654 1.6965 1.0707 0.4540 0.7078 -0.4510 -0.2991
1341839119.1773 -0.5639 1.6945 1.0708 0.4540 0.7079 -0.4506 -0.2995
1341839119.1869 -0.5628 1.6923 1.0702 0.4540 0.7064 -0.4521 -0.3010
1341839119.1969 -0.5613 1.6902 1.0699 0.4538 0.7063 -0.4524 -0.3007
1341839119.2069 -0.5594 1.6881 1.0701 0.4556 0.7079 -0.4498 -0.2984
1341839119.2169 -0.5580 1.6860 1.0698 0.4568 0.7073 -0.4493 -0.2986
1341839119.2270 -0.5570 1.6838 1.0695 0.4573 0.7064 -0.4495 -0.2996
1341839119.2369 -0.5555 1.6818 1.0695 0.4585 0.7066 -0.4485 -0.2990
1341839119.2469 -0.5540 1.6800 1.0693 0.4594 0.7069 -0.4471 -0.2988
1341839119.2570 -0.5529 1.6779 1.0688 0.4594 0.7061 -0.4476 -0.3001
1341839119.2669 -0.5517 1.6759 1.0688 0.4594 0.7063 -0.4472 -0.3000
1341839119.2770 -0.5505 1.6737 1.0684 0.4592 0.7052 -0.4486 -0.3011
1341839119.2870 -0.5493 1.6719 1.0682 0.4591 0.7059 -0.4476 -0.3011
1341839119.2970 -0.5480 1.6699 1.0680 0.4597 0.7055 -0.4475 -0.3012
1341839119.3069 -0.5471 1.6677 1.0677 0.4603 0.7049 -0.4476 -0.3015
1341839119.3169 -0.5456 1.6656 1.0676 0.4611 0.7051 -0.4471 -0.3006
1341839119.3269 -0.5446 1.6635 1.0676 0.4617 0.7046 -0.4471 -0.3008
1341839119.3369 -0.5433 1.6618 1.0677 0.4623 0.7039 -0.4483 -0.2996
1341839119.3469 -0.5421 1.6596 1.0677 0.4629 0.7029 -0.4493 -0.2998
1341839119.3570 -0.5409 1.6577 1.0676 0.4638 0.7023 -0.4494 -0.2995
1341839119.3668 -0.5396 1.6559 1.0675 0.4645 0.7023 -0.4490 -0.2991
1341839119.3770 -0.5385 1.6537 1.0672 0.4643 0.7019 -0.4496 -0.2994
1341839119.3869 -0.5376 1.6517 1.0667 0.4640 0.7018 -0.4494 -0.3003
1341839119.3969 -0.5361 1.6499 1.0667 0.4641 0.7023 -0.4490 -0.2996
1341839119.4069 -0.5349 1.6478 1.0665 0.4642 0.7023 -0.4488 -0.2998
1341839119.4169 -0.5335 1.6459 1.0657 0.4635 0.7032 -0.4481 -0.2999
1341839119.4269 -0.5321 1.6439 1.0660 0.4631 0.7029 -0.4491 -0.2996
1341839119.4369 -0.5308 1.6422 1.0659 0.4625 0.7032 -0.4494 -0.2995
1341839119.4469 -0.5296 1.6405 1.0654 0.4622 0.7031 -0.4492 -0.3004
1341839119.4624 -0.5279 1.6387 1.0652 0.4620 0.7040 -0.4491 -0.2987
1341839119.4669 -0.5267 1.6371 1.0649 0.4625 0.7038 -0.4488 -0.2987
1341839119.4768 -0.5256 1.6355 1.0647 0.4621 0.7029 -0.4498 -0.3002
1341839119.4870 -0.5243 1.6340 1.0641 0.4632 0.7036 -0.4482 -0.2993
1341839119.4969 -0.5233 1.6326 1.0638 0.4639 0.7036 -0.4475 -0.2991
1341839119.5070 -0.5224 1.6310 1.0632 0.4641 0.7028 -0.4479 -0.3001
1341839119.5169 -0.5211 1.6298 1.0630 0.4650 0.7029 -0.4472 -0.2994
1341839119.5303 -0.5203 1.6285 1.0630 0.4655 0.7019 -0.4481 -0.2998
1341839119.5368 -0.5191 1.6271 1.0624 0.4659 0.7030 -0.4469 -0.2983
1341839119.5469 -0.5182 1.6258 1.0624 0.4661 0.7024 -0.4474 -0.2987
1341839119.5569 -0.5169 1.6244 1.0620 0.4660 0.7034 -0.4465 -0.2980
1341839119.5669 -0.5155 1.6231 1.0615 0.4659 0.7053 -0.4445 -0.2966
1341839119.5769 -0.5145 1.6219 1.0613 0.4651 0.7051 -0.4446 -0.2979
1341839119.5869 -0.5134 1.6205 1.0609 0.4650 0.7052 -0.4442 -0.2986
1341839119.5970 -0.5122 1.6193 1.0607 0.4645 0.7054 -0.4439 -0.2994
1341839119.6068 -0.5112 1.6182 1.0608 0.4629 0.7043 -0.4458 -0.3016
1341839119.6169 -0.5103 1.6169 1.0606 0.4619 0.7034 -0.4475 -0.3028
1341839119.6269 -0.5090 1.6159 1.0605 0.4621 0.7045 -0.4461 -0.3018
1341839119.6369 -0.5079 1.6148 1.0606 0.4626 0.7049 -0.4453 -0.3013
1341839119.6491 -0.5070 1.6136 1.0609 0.4628 0.7042 -0.4460 -0.3017
1341839119.6569 -0.5063 1.6125 1.0607 0.4627 0.7036 -0.4466 -0.3023
1341839119.6671 -0.5054 1.6112 1.0608 0.4632 0.7043 -0.4454 -0.3015
1341839119.6769 -0.5042 1.6100 1.0609 0.4639 0.7052 -0.4440 -0.3006
1341839119.6903 -0.5034 1.6090 1.0608 0.4635 0.7062 -0.4431 -0.3003
1341839119.6969 -0.5024 1.6079 1.0608 0.4633 0.7070 -0.4421 -0.3000
1341839119.7069 -0.5015 1.6066 1.0608 0.4627 0.7070 -0.4423 -0.3006
1341839119.7169 -0.5009 1.6054 1.0608 0.4623 0.7064 -0.4430 -0.3018
1341839119.7270 -0.4999 1.6041 1.0610 0.4618 0.7059 -0.4435 -0.3029
1341839119.7369 -0.4990 1.6030 1.0610 0.4610 0.7056 -0.4442 -0.3036
1341839119.7521 -0.4982 1.6020 1.0609 0.4607 0.7056 -0.4439 -0.3045
1341839119.7572 -0.4972 1.6008 1.0611 0.4606 0.7065 -0.4429 -0.3043
1341839119.7670 -0.4964 1.5995 1.0611 0.4604 0.7071 -0.4422 -0.3042
1341839119.7769 -0.4954 1.5982 1.0607 0.4605 0.7083 -0.4410 -0.3029
1341839119.7874 -0.4946 1.5969 1.0609 0.4601 0.7084 -0.4411 -0.3031
1341839119.7970 -0.4937 1.5956 1.0607 0.4607 0.7096 -0.4397 -0.3016
1341839119.8070 -0.4927 1.5940 1.0607 0.4608 0.7099 -0.4393 -0.3011
